date,value
2007-01-02,410.96
2007-02-01,413.00
2007-03-01,381.44
2007-04-02,369.51
2007-05-03,418.99
2007-06-01,434.61
2007-07-02,435.50
2007-08-01,440.30
2007-09-03,452.85
2007-10-01,511.00
2007-11-01,595.53
2007-12-03,591.66
