date,value
2006-01-02,288.25
2006-02-01,300.00
2006-03-01,315.00
2006-04-03,349.50
2006-05-02,364.00
2006-06-01,303.18
2006-07-03,319.00
2006-08-01,318.24
2006-09-01,351.06
2006-10-03,364.00
2006-11-01,383.00
2006-12-01,408.00
