date,value
2005-01-03,216.25
2005-02-01,210.00
2005-03-01,207.55
2005-04-01,206.80
2005-05-02,191.67
2005-06-01,209.50
2005-07-01,221.00
2005-08-01,234.10
2005-09-01,242.00
2005-10-03,264.00
2005-11-01,243.38
2005-12-01,272.87
