date,value
2009-01-01,304.81
2009-02-02,281.70
2009-03-02,270.46
2009-04-01,308.71
2009-05-04,365.98
2009-06-01,454.67
2009-07-01,440.52
2009-08-03,469.27
2009-09-01,458.95
2009-10-01,505.99
2009-11-03,461.52
2009-12-01,513.30
