date,value
2020-01-01,129.42
2020-02-01,124.71
2020-03-02,118.39
2020-04-01,89.35
2020-05-04,98.80
2020-06-01,104.42
2020-07-01,111.04
2020-08-03,116.17
2020-09-01,122.15
2020-10-01,121.61
2020-11-02,124.37
2020-12-01,139.79
