date,value
2021-01-01,149.57
2021-02-01,152.52
2021-03-01,158.01
2021-04-01,158.70
2021-05-03,156.97
2021-06-01,166.88
2021-07-01,168.92
2021-08-02,171.00
2021-09-01,184.31
2021-10-01,189.22
2021-11-01,193.84
2021-12-01,185.72
