date,value
2012-01-02,471.78
2012-02-01,529.97
2012-03-01,545.46
2012-04-02,533.46
2012-05-02,525.66
2012-06-01,490.14
2012-07-02,532.26
2012-08-01,527.81
2012-09-03,527.10
2012-10-01,575.19
2012-11-01,570.37
2012-12-03,590.84
