date,value
2014-01-01,637.19
2014-02-03,612.91
2014-03-03,628.79
2014-04-01,671.46
2014-05-02,669.81
2014-06-02,737.41
2014-07-01,767.63
2014-08-01,771.16
2014-09-01,812.85
2014-10-01,805.58
2014-11-03,843.50
2014-12-01,864.38
