date,value
2024-01-01,240.35
2024-02-01,240.03
2024-03-01,246.85
2024-04-01,248.19
2024-05-02,250.84
2024-06-03,258.14
2024-07-01,268.30
2024-08-01,278.33
2024-09-02,281.45
2024-10-01,288.27
2024-11-01,272.37
2024-12-02,271.38
