date,value
2022-01-03,190.72
2022-02-01,189.70
2022-03-02,180.10
2022-04-01,190.47
2022-05-02,185.12
2022-06-01,179.59
2022-07-01,171.64
2022-08-01,188.63
2022-09-01,191.82
2022-10-03,184.25
2022-11-01,197.98
2022-12-01,205.54
