date,value
2010-01-04,523.93
2010-02-01,493.91
2010-03-02,503.60
2010-04-01,530.50
2010-05-03,520.70
2010-06-01,501.06
2010-07-01,529.78
2010-08-02,549.13
2010-09-01,547.69
2010-10-01,616.14
2010-11-01,618.42
2010-12-01,599.54
