date,value
2017-01-02,835.11
2017-02-01,887.28
2017-03-01,915.96
2017-04-03,944.12
2017-05-02,950.33
2017-06-01,982.07
2017-07-03,984.21
2017-08-01,1037.39
2017-09-01,1028.56
2017-10-03,1015.03
2017-11-01,1074.61
2017-12-01,1046.15
