date,value
2018-01-01,1078.14
2018-02-01,1135.03
2018-03-01,1081.19
2018-04-02,1058.12
2018-05-02,1107.71
2018-06-01,1109.92
2018-07-02,1109.97
2018-08-01,1181.24
2018-09-03,1207.65
2018-10-01,1149.55
2018-11-01,1086.39
2018-12-03,1137.99
