date,value
2020-01-02,71.36
2020-02-03,71.39
2020-03-02,72.43
2020-04-03,76.15
2020-05-01,75.78
2020-06-01,75.49
2020-07-01,75.54
2020-08-03,75.18
2020-09-01,72.95
2020-10-01,73.17
2020-11-02,74.43
2020-12-01,73.63
