date,value
2010-01-01,46.65
2010-02-01,46.34
2010-03-02,46.02
2010-04-05,44.73
2010-05-03,44.56
2010-06-01,46.69
2010-07-01,46.68
2010-08-02,46.19
2010-09-01,46.87
2010-10-01,44.68
2010-11-01,44.42
2010-12-01,45.70
