date,value
2024-01-01,83.20
2024-02-01,82.96
2024-03-01,82.87
2024-04-02,83.36
2024-05-02,83.45
2024-06-03,83.07
2024-07-01,83.40
2024-08-01,83.73
2024-09-02,83.88
2024-10-01,83.81
2024-11-04,84.11
2024-12-02,84.68
