date,value
2016-01-01,66.18
2016-02-01,67.67
2016-03-01,68.16
2016-04-04,66.24
2016-05-02,66.34
2016-06-01,67.35
2016-07-01,67.44
2016-08-01,66.74
2016-09-01,66.95
2016-10-03,66.53
2016-11-01,66.71
2016-12-01,68.37
