date,value
2021-01-04,73.02
2021-02-01,73.10
2021-03-01,73.50
2021-04-01,73.41
2021-05-03,73.93
2021-06-01,72.92
2021-07-01,74.55
2021-08-02,74.34
2021-09-01,73.08
2021-10-01,74.13
2021-11-01,74.94
2021-12-01,74.93
