date,value
2023-01-02,82.63
2023-02-01,81.85
2023-03-01,82.55
2023-04-03,82.39
2023-05-02,81.76
2023-06-01,82.46
2023-07-03,81.86
2023-08-01,82.28
2023-09-01,82.66
2023-10-03,83.18
2023-11-01,83.28
2023-12-01,83.36
