date,value
2025-01-01,85.71
2025-02-03,87.12
2025-03-03,87.33
2025-04-02,85.60
2025-05-02,83.86
2025-06-02,85.44
2025-07-01,85.62
2025-08-01,87.35
2025-09-01,88.26
2025-10-01,88.68
2025-11-03,88.79
2025-12-01,89.74
