date,value
2012-01-02,53.30
2012-02-01,49.53
2012-03-01,49.15
2012-04-03,50.56
2012-05-02,52.93
2012-06-01,55.92
2012-07-02,55.83
2012-08-01,55.48
2012-09-03,55.45
2012-10-01,52.78
2012-11-01,53.78
2012-12-03,54.56
