date,value
2021-01-01,80.37
2021-02-01,82.02
2021-03-01,90.39
2021-04-01,92.50
2021-05-03,92.40
2021-06-01,98.13
2021-07-01,102.98
2021-08-02,107.50
2021-09-01,109.34
2021-10-01,115.13
2021-11-01,116.80
2021-12-01,114.29
