date,value
2012-01-01,95.1
2012-02-01,95.5
2012-03-01,96.4
2012-04-01,97.8
2012-05-01,98.6
2012-06-01,99.8
2012-07-01,101.1
2012-08-01,102.2
2012-09-01,102.9
2012-10-01,103.6
2012-11-01,104.3
2012-12-01,104.6
