date,value
2006-01-01,59.11
2006-02-01,59.39
2006-03-01,59.67
2006-04-01,59.95
2006-05-01,60.23
2006-06-01,60.51
2006-07-01,60.80
2006-08-01,61.08
2006-09-01,61.37
2006-10-01,61.66
2006-11-01,61.95
2006-12-01,62.24
