date,value
2015-01-01,119.5
2015-02-01,119.7
2015-03-01,120.2
2015-04-01,120.7
2015-05-01,121.6
2015-06-01,123.0
2015-07-01,123.6
2015-08-01,124.8
2015-09-01,125.4
2015-10-01,126.1
2015-11-01,126.6
2015-12-01,126.1
