date,value
2007-01-01,62.54
2007-02-01,62.86
2007-03-01,63.18
2007-04-01,63.51
2007-05-01,63.84
2007-06-01,64.17
2007-07-01,64.50
2007-08-01,64.83
2007-09-01,65.16
2007-10-01,65.50
2007-11-01,65.84
2007-12-01,66.18
