date,value
2004-01-01,54.64
2004-02-01,54.81
2004-03-01,54.98
2004-04-01,55.15
2004-05-01,55.32
2004-06-01,55.49
2004-07-01,55.66
2004-08-01,55.83
2004-09-01,56.01
2004-10-01,56.18
2004-11-01,56.35
2004-12-01,56.53
