date,value
2011-01-01,89.5
2011-02-01,88.4
2011-03-01,88.4
2011-04-01,89.1
2011-05-01,89.8
2011-06-01,90.6
2011-07-01,91.8
2011-08-01,92.7
2011-09-01,93.8
2011-10-01,94.8
2011-11-01,95.2
2011-12-01,94.7
