date,value
2022-01-01,165.7
2022-02-01,166.1
2022-03-01,167.7
2022-04-01,170.1
2022-05-01,171.7
2022-06-01,172.6
2022-07-01,173.4
2022-08-01,174.3
2022-09-01,175.3
2022-10-01,176.7
2022-11-01,176.5
2022-12-01,175.7
