date,value
2003-01-01,52.64
2003-02-01,52.80
2003-03-01,52.97
2003-04-01,53.13
2003-05-01,53.30
2003-06-01,53.47
2003-07-01,53.63
2003-08-01,53.80
2003-09-01,53.97
2003-10-01,54.14
2003-11-01,54.30
2003-12-01,54.47
