date,value
2002-01-01,50.47
2002-02-01,50.65
2002-03-01,50.83
2002-04-01,51.00
2002-05-01,51.18
2002-06-01,51.36
2002-07-01,51.54
2002-08-01,51.72
2002-09-01,51.91
2002-10-01,52.09
2002-11-01,52.27
2002-12-01,52.46
