date,value
2005-01-01,56.70
2005-02-01,56.90
2005-03-01,57.10
2005-04-01,57.29
2005-05-01,57.49
2005-06-01,57.69
2005-07-01,57.89
2005-08-01,58.09
2005-09-01,58.30
2005-10-01,58.50
2005-11-01,58.70
2005-12-01,58.90
