date,value
2019-01-01,2817.80
2019-02-01,2946.75
2019-03-01,2907.40
2019-04-01,2809.25
2019-05-02,2781.15
2019-06-03,2853.45
2019-07-01,2958.60
2019-08-01,3045.55
2019-09-03,3445.20
2019-10-01,3264.05
2019-11-01,3418.00
2019-12-02,3340.85
