date,value
2016-01-01,2280.20
2016-02-01,2433.00
2016-03-01,2651.55
2016-04-01,2578.85
2016-05-02,2747.60
2016-06-01,2650.15
2016-07-01,2801.85
2016-08-01,2845.55
2016-09-01,2782.40
2016-10-03,2817.90
2016-11-01,2740.50
2016-12-01,2616.20
