date,value
2011-01-03,2021.15
2011-02-01,1947.45
2011-03-01,2024.75
2011-04-01,2029.40
2011-05-02,2192.70
2011-06-01,2173.40
2011-07-01,2105.00
2011-08-01,2234.75
2011-09-02,2668.15
2011-10-03,2563.35
2011-11-01,2616.25
2011-12-01,2796.65
