date,value
2009-01-01,1338.65
2009-02-02,1400.89
2009-03-02,1543.13
2009-04-01,1490.41
2009-05-04,1423.48
2009-06-01,1479.11
2009-07-01,1431.25
2009-08-03,1467.70
2009-09-01,1499.99
2009-10-01,1550.65
2009-11-03,1596.21
2009-12-01,1776.47
