date,value
2024-01-01,53.74
2024-02-01,53.46
2024-03-01,52.90
2024-04-01,58.32
2024-05-02,60.85
2024-06-03,60.59
2024-07-01,60.55
2024-08-01,59.09
2024-09-02,60.25
2024-10-01,63.59
2024-11-01,66.62
2024-12-02,63.76
