date,value
2013-01-01,2908.85
2013-02-01,2871.95
2013-03-01,2783.40
2013-04-01,2806.35
2013-05-02,2545.25
2013-06-03,2558.40
2013-07-01,2444.30
2013-08-01,2633.45
2013-09-02,2920.95
2013-10-01,2807.70
2013-11-01,2880.95
2013-12-02,2860.30
