date,value
2021-01-01,43.81
2021-02-01,42.34
2021-03-01,39.96
2021-04-01,39.10
2021-05-03,40.69
2021-06-01,42.83
2021-07-01,40.91
2021-08-02,41.53
2021-09-01,40.83
2021-10-01,40.21
2021-11-01,41.28
2021-12-01,41.21
