date,value
2020-01-01,34.35
2020-02-01,36.21
2020-03-02,37.03
2020-04-01,38.24
2020-05-04,42.73
2020-06-01,41.21
2020-07-01,43.00
2020-08-03,47.29
2020-09-01,45.46
2020-10-01,44.10
2020-11-02,44.62
2020-12-01,42.29
