date,value
2014-01-01,2724.30
2014-02-03,2760.45
2014-03-03,2861.55
2014-04-01,2677.75
2014-05-02,2783.25
2014-06-02,2480.15
2014-07-01,2607.80
2014-08-01,2578.75
2014-09-01,2570.95
2014-10-01,2469.60
2014-11-03,2429.50
2014-12-01,2391.70
