date,value
2015-01-01,2456.35
2015-02-02,2569.75
2015-03-02,2462.30
2015-04-01,2413.60
2015-05-04,2452.75
2015-06-01,2451.15
2015-07-01,2417.70
2015-08-03,2274.10
2015-09-01,2442.80
2015-10-01,2366.15
2015-11-02,2411.50
2015-12-01,2310.50
