date,value
2007-03-19,947.80
2007-04-02,944.82
2007-05-03,914.63
2007-06-01,883.69
2007-07-02,868.54
2007-08-01,873.39
2007-09-03,892.63
2007-10-01,958.10
2007-11-01,1007.72
2007-12-03,1015.57
