date,value
2017-01-03,269.73
2017-02-01,282.84
2017-03-01,296.75
2017-04-03,299.37
2017-05-02,311.23
2017-06-01,320.38
2017-07-03,310.92
2017-08-01,325.43
2017-09-01,331.38
2017-10-02,331.75
2017-11-01,346.32
2017-12-01,347.89
