date,value
2021-01-04,717.11
2021-02-01,741.84
2021-03-01,743.48
2021-04-01,750.04
2021-05-04,758.17
2021-06-01,770.18
2021-07-01,818.31
2021-08-02,849.26
2021-09-01,885.48
2021-10-01,830.08
2021-11-01,895.83
2021-12-01,926.16
