date,value
2014-01-02,192.37
2014-02-03,187.59
2014-03-03,197.62
2014-04-01,196.67
2014-05-01,194.78
2014-06-02,202.01
2014-07-01,210.59
2014-08-01,209.95
2014-09-01,221.43
2014-10-01,217.60
2014-11-03,226.12
2014-12-01,232.82
