date,value
2011-01-04,118.67
2011-02-01,122.39
2011-03-01,123.61
2011-04-01,124.58
2011-05-03,126.72
2011-06-01,124.59
2011-07-01,124.14
2011-08-01,124.23
2011-09-01,118.91
2011-10-03,113.25
2011-11-01,121.74
2011-12-01,121.96
