date,value
2012-01-03,123.64
2012-02-01,131.78
2012-03-01,139.74
2012-04-02,147.19
2012-05-01,146.10
2012-06-01,131.78
2012-07-02,138.85
2012-08-01,140.67
2012-09-03,148.08
2012-10-01,150.16
2012-11-01,143.28
2012-12-03,143.29
