date,value
2022-01-04,916.91
2022-02-01,842.10
2022-03-01,796.61
2022-04-01,836.46
2022-05-03,741.54
2022-06-01,710.49
2022-07-01,648.49
2022-08-01,738.97
2022-09-01,683.19
2022-10-03,632.12
2022-11-01,640.36
2022-12-01,681.21
