date,value
2020-01-02,494.56
2020-02-03,512.13
2020-03-02,486.39
2020-04-01,429.48
2020-05-01,493.70
2020-06-01,537.24
2020-07-01,574.76
2020-08-03,621.78
2020-09-01,688.53
2020-10-01,650.17
2020-11-02,624.32
2020-12-01,700.75
