date,value
2024-01-02,945.43
2024-02-01,980.97
2024-03-01,1036.73
2024-04-02,1030.41
2024-05-01,988.60
2024-06-03,1058.67
2024-07-01,1125.06
2024-08-01,1091.24
2024-09-02,1119.20
2024-10-01,1127.55
2024-11-01,1148.93
2024-12-02,1208.13
