date,value
2025-01-02,1206.95
2025-02-03,1219.50
2025-03-03,1192.22
2025-04-01,1109.92
2025-05-01,1142.60
2025-06-02,1221.20
2025-07-01,1287.20
2025-08-01,1305.80
2025-09-01,1344.40
2025-10-01,1415.20
2025-11-03,1487.20
2025-12-01,1453.00
