date,value
2015-01-02,228.93
2015-02-02,225.68
2015-03-02,243.28
2015-04-01,234.04
2015-05-01,242.24
2015-06-01,245.60
2015-07-01,241.42
2015-08-03,250.44
2015-09-01,229.75
2015-10-01,226.72
2015-11-02,255.67
2015-12-01,256.88
