date,value
2017-01-02,16.90
2017-02-01,16.97
2017-03-01,16.50
2017-04-03,16.87
2017-05-02,16.72
2017-06-01,17.04
2017-07-03,17.16
2017-08-03,17.41
2017-09-01,17.44
2017-10-03,17.38
2017-11-01,17.16
2017-12-01,17.13
