date,value
2019-01-01,18.17
2019-02-01,18.10
2019-03-01,18.23
2019-04-01,18.50
2019-05-02,18.47
2019-06-03,19.18
2019-07-01,19.39
2019-08-01,19.99
2019-09-03,20.11
2019-10-01,20.02
2019-11-01,20.12
2019-12-02,20.21
