date,value
2023-01-02,23.05
2023-02-01,23.18
2023-03-01,23.18
2023-04-03,23.46
2023-05-02,23.85
2023-06-01,24.20
2023-07-03,24.17
2023-08-01,24.22
2023-09-01,24.38
2023-10-03,24.36
2023-11-01,24.28
2023-12-01,24.53
