date,value
2025-01-01,27.20
2025-02-01,27.49
2025-03-03,27.60
2025-04-01,28.27
2025-05-02,28.67
2025-06-02,28.91
2025-07-01,28.86
2025-08-01,28.88
2025-09-01,28.55
2025-10-01,28.86
2025-11-03,29.04
2025-12-01,29.15
