date,value
2012-01-03,6590.01
2012-02-01,6527.06
2012-03-01,6868.22
2012-04-02,7234.39
2012-05-01,7386.82
2012-06-01,7369.14
2012-07-02,7752.00
2012-08-01,7804.37
2012-09-03,8211.04
2012-10-01,7925.44
2012-11-01,7705.60
2012-12-03,7817.90
