date,value
2023-01-03,50675.33
2023-02-01,56104.90
2023-03-01,55961.47
2023-04-03,61151.51
2023-05-02,60680.64
2023-06-01,67331.89
2023-07-03,70569.05
2023-08-01,73568.19
2023-09-01,72815.19
2023-10-02,69965.90
2023-11-01,68841.75
2023-12-01,75679.21
