date,value
2015-01-02,14495.85
2015-02-02,13965.08
2015-03-02,15039.57
2015-04-01,14468.35
2015-05-01,15057.64
2015-06-01,15622.62
2015-07-01,15359.14
2015-08-03,16018.14
2015-09-01,15223.24
2015-10-01,14861.50
2015-11-02,16741.27
2015-12-01,17087.66
