date,value
2013-01-02,7981.60
2013-02-01,7841.24
2013-03-01,7992.76
2013-04-02,8224.48
2013-05-01,8390.73
2013-06-03,8973.13
2013-07-01,9348.07
2013-08-01,10160.59
2013-09-02,11019.04
2013-10-01,10885.56
2013-11-01,11240.42
2013-12-02,11693.02
