date,value
2011-01-04,5300.99
2011-02-01,5606.69
2011-03-01,5577.28
2011-04-01,5621.05
2011-05-03,5613.70
2011-06-01,5592.85
2011-07-01,5535.40
2011-08-01,5472.33
2011-09-01,5237.99
2011-10-03,5596.82
2011-11-01,5975.00
2011-12-01,6299.23
