date,value
2017-01-03,18347.03
2017-02-01,19134.13
2017-03-01,19837.74
2017-04-03,19432.11
2017-05-02,19984.08
2017-06-01,20654.90
2017-07-03,20132.07
2017-08-01,20850.30
2017-09-01,21201.69
2017-10-02,21225.36
2017-11-01,22348.03
2017-12-01,22449.34
