date,value
2024-01-02,78659.78
2024-02-01,81381.27
2024-03-01,85913.82
2024-04-02,85894.98
2024-05-01,82409.70
2024-06-03,87943.72
2024-07-01,93830.00
2024-08-01,91369.53
2024-09-02,93878.50
2024-10-01,94499.97
2024-11-01,96291.82
2024-12-02,102304.45
